item,ave_score,ave_discounted_score
2527,3.4803925620661103,3.4767925620661093
3068,4.040991068923632,4.039591068923633
3516,3.4881544226963492,3.48735442269635
3711,3.623361401069236,3.623161401069242
3927,3.1059630234309563,3.1047630234309502
4813,3.812281477687463,3.812081477687458
5039,3.8594003540468904,3.8582003540468817
5214,3.106091567010248,3.1052915670102417
5493,3.623359850229656,3.623159850229659
5497,3.548746580071762,3.5481465800717524
5499,3.4516770563839434,3.451277056383936
5540,3.622305655271453,3.6205056552714514
2557,3.708542819571857,3.708342819571855
2810,3.9087872257111025,3.9077872257111057
3091,3.8198234124221435,3.819023412422139
3627,3.7101795688911343,3.709379568891134
4785,3.6257489415417443,3.6255489415417457
5244,3.791334879731627,3.791134879731631
5570,3.756790639777062,3.755790639777066
5909,3.3745314178572623,3.3735314178572593
6368,3.7708078234659244,3.770007823465923
7044,3.680737999729608,3.6797379997296047
7844,3.537455289960425,3.5370552899604264
7976,3.7085420041089856,3.7083420041089794
7981,4.09094423155512,4.089144231555117
8491,3.592768304932462,3.592168304932464
8582,3.7593418492218924,3.758941849221887
8607,3.7380769339320494,3.7370769339320504
25788,3.6153862610706082,3.614986261070617
25825,3.4648836093961637,3.4640836093961647
26122,3.708540548084374,3.7083405480843727
26840,3.791334127741549,3.791134127741543
27592,3.6762819727309983,3.6752819727309984
27850,3.615387105560426,3.614987105560419
27865,3.302892490213174,3.3024924902131714
27879,3.8032074926105235,3.802407492610523
27912,3.4759393493826427,3.47493934938264
31364,4.124814385871641,4.123814385871629
32387,3.743988941734664,3.743588941734672
33138,3.7913352971957486,3.7911352971957477
33421,3.611591806106874,3.6109918061068753
33896,3.4862330615088952,3.4856330615088975
37240,3.52942989687472,3.5286298968747203
39869,3.8191691474587484,3.818369147458748
46572,3.5815431130811817,3.5809431130811844
49263,3.460159760494483,3.4599597604944794
49932,3.670860780611357,3.669660780611352
1951,3.6066404047348657,3.6052404047348707
2436,3.967797596081329,3.966597596081325
2967,3.755648325869549,3.754848325869552
3469,3.8796761292752047,3.87847612927521
72,3.387872031982306,3.3864720319823034
99,3.961020146829825,3.9606201468298208
148,3.7746894216807454,3.77448942168075
155,2.9682324322760247,2.967032432276023
178,3.1629364849380477,3.1627364849380495
229,3.488988642133351,3.487588642133345
269,3.408469396901903,3.4080693969019067
496,3.77469149023905,3.774491490239046
668,3.74145681366286,3.7410568136628544
26116,3.833823448861276,3.8334234488612786
1392,3.827431795104972,3.826631795104973
1502,3.2606041459412918,3.2602041459412945
1755,3.8421014315691573,3.8411014315691543
1306,3.1507100607378886,3.149710060737888
2575,3.6726351088409315,3.6718351088409333
2744,3.62503039755512,3.624830397555119
3436,3.6944808788070396,3.693680878807038
3894,3.6250311618704516,3.6248311618704543
3932,3.5377444178918895,3.5373444178918882
4174,3.4602003538266137,3.460000353826613
4808,3.0520785432218895,3.051278543221887
4932,3.1305380329366432,3.130338032936646
5607,3.789858443154555,3.7896584431545524
698,3.1327281470612713,3.13252814706128
731,3.4702474863828154,3.4696474863828186
1055,2.982464365449239,2.982064365449237
2165,3.5456850197804366,3.5452850197804384
2670,3.597514444011355,3.5965144440113557
2674,3.186739852375206,3.186339852375203
2815,2.8415481662136353,2.8401481662136394
3129,3.60046688556124,3.599866885561238
4608,3.1981869665065896,3.1977869665065866
5670,3.403708065882839,3.4033080658828427
8532,3.378297882632483,3.3780978826324826
8833,3.5443663955015143,3.5437663955015113
45210,3.9146989423600793,3.913298942360086
56274,3.4601555848399435,3.4599555848399466
57243,3.5405668422546315,3.5399668422546293
4722,3.456917641985837,3.4567176419858323
5139,3.395189085210185,3.3933890852101847
5610,3.0081553447546594,3.007555344754661
27685,3.0559999653882994,3.0555999653882964
34321,3.3705399564341585,3.3699399564341563
45106,3.45691753975032,3.456717539750316
50802,3.359095697409121,3.358495697409127
62299,3.5418489174747942,3.541648917474796
49,3.4731534709988416,3.4729534709988377
461,3.2115905488692746,3.2107905488692734
574,3.41923365780814,3.4184336578081376
679,3.620443923090415,3.6202439230904138
1176,3.745410625539217,3.7448106255392206
1312,3.2859806428108755,3.2855806428108734
2024,3.49637242657064,3.495772426570637
2147,3.246378935181819,3.2457789351818223
2983,3.6204472262066045,3.620247226206603
3036,3.723730243939732,3.7223302439397288
3138,3.4139288441616573,3.4135288441616587
3194,3.595176540196369,3.5943765401963708
3214,3.5724610746850254,3.572061074685015
3329,3.6204466638170527,3.6202466638170536
3402,3.6830558678240637,3.6826558678240624
3445,3.5518254933137534,3.5510254933137553
3470,3.9433230747238577,3.9423230747238582
3528,3.507339321961971,3.50633932196197
3682,3.711155184738062,3.710155184738058
3724,3.436900603062144,3.4359006030621457
3725,3.533511241799844,3.533111241799843
3834,3.4133536497976156,3.41295364979762
5949,3.7537518871126783,3.7533518871126756
8815,3.192410186081991,3.191810186081994
27075,3.467932026092031,3.4677320260920346
27368,3.7163948211327567,3.7157948211327536
54372,3.6784831234652415,3.6778831234652354
58332,3.3291610125582713,3.3285610125582683
59604,3.611910717519809,3.611510717519806
67295,3.2695603827357558,3.268760382735757
79008,3.834758320855086,3.833158320855079
81132,3.6125800147672606,3.6121800147672567
83601,3.079878324046188,3.079678324046187
71462,3.8782369487819106,3.8774369487819165
179817,3.6633791907682616,3.662779190768267
140956,3.568635586404368,3.567835586404366
185029,3.203032798981466,3.2022327989814694
4625,2.9799939179201607,2.9793939179201585
7810,3.485385403915364,3.4847854039153634
7811,3.625596014151694,3.62539601415169
7812,3.6071360781557873,3.6065360781557905
34397,3.445738092312238,3.445538092312238
40697,3.1692530302985324,3.168853030298533
51562,3.6255970919438725,3.6253970919438774
56915,3.625597695810831,3.625397695810833
62834,3.625597616242283,3.625397616242284
62836,3.6255976178105906,3.6253976178105947
65651,3.2658828782638474,3.2656828782638434
77795,3.5356677763970303,3.535467776397026
100611,3.6839208978570843,3.68352089785708
106642,4.159994946780077,4.1585949467800765
117192,3.923224466660925,3.9226244666609276
117646,3.7155210505583693,3.715321050558368
119167,3.535664299912987,3.535464299912988
123553,3.0860240781202046,3.085824078120204
128842,3.6255927813961377,3.6253927813961426
130444,3.6255928169588993,3.6253928169589016
140359,3.780923299272717,3.7801232992727125
146662,3.8054500471152437,3.8052500471152464
147372,3.6362716363960765,3.635871636396077
147374,3.8324562372842594,3.83185623728425
147376,3.888681550466595,3.888281550466594
147378,3.3395955460754747,3.338795546075473
147380,3.2799712073877174,3.2791712073877193
147382,3.9424922796054815,3.941892279605477
147384,3.7978954452984817,3.797095445298477
150596,3.7624761709549825,3.7620761709549773
159779,3.6255930597119757,3.625393059711979
166203,3.6255904031366017,3.625390403136598
179511,3.6255908046660643,3.6253908046660617
180031,3.637839789508221,3.636239789508221
184053,3.2658795883725493,3.2656795883725525
189547,3.0860238383417715,3.0858238383417773
87192,3.528228371823276,3.5270283718232798
87234,3.7720996602906163,3.771499660290621
92439,3.4358669746634045,3.4354669746634148
106144,3.544841799487448,3.54464179948745
107314,3.392083000956273,3.3916830009562724
113573,3.4533147434619362,3.452514743461935
161922,3.487500646364796,3.487100646364801
168366,3.554737452747887,3.5543374527478933
170697,3.8271400325694693,3.826340032569474
174909,3.7224697409645713,3.7222697409645744
175197,3.5448403300587983,3.5446403300588
182823,3.288357861947122,3.2875578619471217
183897,3.5511380129163195,3.5501380129163183
188751,3.72246886346055,3.7222688634605503
43679,3.116333231269882,3.1145332312698817
57274,3.8980582305409044,3.8964582305409006
86142,3.7490947180313046,3.748294718031301
89582,3.8187378041180167,3.818337804118009
83,3.4598165545778667,3.4596165545778716
55451,3.543202886438478,3.542802886438481
927,3.7275099723014176,3.726909972301407
3422,3.4622189331511146,3.461018933151113
3963,3.614292332740476,3.6138923327404733
275,2.714383259999435,2.7131832599994397
429,2.7444960487891814,2.7432960487891784
438,3.1036682851461372,3.1022682851461436
444,2.911893662013024,2.9106936620130233
504,3.410504013614241,3.410104013614242
517,3.442387500172765,3.4405875001727657
564,3.005492551001898,3.0050925510019035
692,2.8958027420829566,2.895002742082965
809,2.8161553720723353,2.8143553720723404
870,2.852123277112771,2.851723277112775
1007,2.951504980224713,2.949504980224716
1085,3.5452913570357723,3.54489135703577
1126,3.1633149683788555,3.1621149683788476
1581,3.082148406666785,3.081548406666785
1599,3.141293859482643,3.140693859482646
1602,2.7711987423670186,2.770398742367018
1626,3.2338026328603937,3.2332026328603987
1671,3.4599065371522957,3.4597065371522926
1677,3.2908925379594294,3.290692537959432
1686,3.6132440771901537,3.6126440771901547
1731,2.759650508742295,2.758850508742297
1867,3.2908926303965167,3.2906926303965145
1875,3.769391512161887,3.7681915121618905
1937,3.4705802696376047,3.4701802696376034
2056,3.4599074571045647,3.459707457104564
2152,2.998557324909902,2.9979573249098994
2350,3.5452995880656424,3.544899588065637
2373,2.788609416980072,2.7868094169800757
2382,3.0649303671496937,3.063930367149699
2473,2.977663054568915,2.9760630545689137
2477,3.484992171374551,3.484392171374546
2525,3.0030303521348274,3.0024303521348217
2535,3.2484848275089977,3.247884827508999
2537,2.9961766555536564,2.9955766555536654
2741,3.1162711365741917,3.1158711365741896
2786,2.7987321795901554,2.7979321795901564
2816,2.9036983722779874,2.903098372277988
3014,3.29089583965716,3.2906958396571597
3132,3.2908955759713154,3.2906955759713146
3165,3.399475191854093,3.3990751918541027
3389,3.2908955462880565,3.2906955462880565
3392,2.9314989177256425,2.9302989177256378
3406,3.3556754476202397,3.355075447620239
3417,3.4599111116688044,3.4597111116688084
3431,2.8561339915800534,2.8555339915800535
3432,2.970371943252542,2.9699719432525415
3433,3.1218801350647536,3.1216801350647514
3434,3.121880134641563,3.1216801346415624
3524,3.0775673685858767,3.0755673685858764
3529,3.5507506038187637,3.54975060381876
6425,2.9874426591313643,2.9870426591313617
1752,3.12525120160606,3.1244512016060595
2296,2.6286692791223243,2.6266692791223236
3054,2.8305570914709253,2.8289570914709254
4749,2.9209124287359174,2.920512428735916
5047,3.353464753055025,3.351664753055027
7319,2.7825280861085333,2.7813280861085357
8880,3.49834398273673,3.4969439827367252
31221,2.6228955827702363,2.620895582770237
36708,3.6835512859362662,3.681151285936263
37380,2.671645809933968,2.6696458099339706
41716,3.3901625484166913,3.388762548416682
46335,2.6031924613830153,2.6009924613830204
46850,3.7155325049366907,3.71493250493669
54768,3.0646079667178223,3.064407966717817
55020,3.698231309726574,3.698031309726573
55292,2.790362489086297,2.7899624890862964
56156,3.448440148260494,3.4470401482604927
61246,3.3022166521432252,3.3020166521432275
61348,2.6141515329189575,2.6135515329189563
1430,3.3664674275266524,3.3658674275266547
4219,3.494279699085995,3.4936796990859906
60937,3.050051212443149,3.0486512124431413
62344,3.3396358216681614,3.3392358216681552
62437,3.385182813464761,3.384982813464762
63540,2.902846346291523,2.902046346291528
64231,3.253115458157764,3.251915458157765
2469,3.3604138567646378,3.359013856764642
3090,3.905280438094955,3.904080438094952
3095,3.9324862390544397,3.93068623905444
4338,3.7108581841747026,3.710658184174698
4605,3.5921203134179294,3.5913203134179272
5248,2.6473771897708196,2.646577189770813
5382,3.376997943512491,3.3763979435124907
6306,3.7823400072882496,3.7817400072882497
6639,3.4393459958034147,3.4379459958034113
6724,3.5866947393754187,3.5856947393754184
7013,3.8282432034634915,3.8268432034634934
7056,3.7456991694612887,3.745299169461286
7072,3.53684420231228,3.5362442023122735
7216,3.7934282669419583,3.79282826694196
7311,3.5936516066309263,3.5930516066309286
8044,3.6043943842098125,3.6037943842098135
8364,3.4734130262242675,3.47261302622427
9018,3.856547390017482,3.8559473900174788
25773,3.6264623921610752,3.6262623921610766
25841,3.791693695678085,3.7910936956780805
26375,3.5952879583154957,3.5946879583154976
27768,3.6213017746197393,3.6209017746197385
27776,3.7108550323335803,3.7106550323335794
27820,3.681517502088341,3.681117502088333
27882,3.7601690807196726,3.7593690807196714
27899,3.345784279479101,3.3453842794791084
30818,3.2888916718096612,3.288691671809664
30846,3.5420146904485703,3.5416146904485664
31437,3.7544475786942773,3.7540475786942786
31610,3.626462938971872,3.62626293897187
31692,3.0357131616391917,3.035513161639194
31702,3.6264629533235873,3.626262953323586
32022,3.617434619064974,3.6168346190649707
32584,3.371327977958987,3.370527977958991
32632,3.5420703036241923,3.5418703036241985
32770,3.7570740534845948,3.7566740534845944
2205,3.2727392173100363,3.271939217310037
5523,3.121643105928843,3.1210431059288353
5710,3.329190474388941,3.32879047438894
6290,3.089349060672635,3.087949060672635
8363,3.6133865172421293,3.61298651724213
26322,3.396950573864769,3.396150573864771
26732,3.6287358904754456,3.6285358904754474
59014,3.0353242248486554,3.0347242248486572
62250,3.662444048380961,3.661444048380961
66744,3.6925076071134693,3.6921076071134737
81831,3.6287385972835344,3.628538597283538
91483,3.2053502075866165,3.205150207586618
91628,2.982012052995395,2.981412052995397
95307,3.222754913346712,3.2219549133467127
95949,3.544056820907656,3.54385682090765
96448,3.0839222877629644,3.0833222877629654
97168,3.5510791666479093,3.550679166647915
97860,3.386606764456848,3.385806764456852
101531,3.2900264902972727,3.2898264902972696
103137,3.13091401654846,3.1305140165484633
2747,3.216672143735285,3.2148721437352887
55854,3.459600318044876,3.459400318044873
3496,3.794739219628125,3.7945392196281276
1130,3.2486697642840943,3.2476697642840935
2327,3.606627348727366,3.6060273487273697
2633,3.490511966104784,3.4899119661047893
3042,3.257419839101232,3.2570198391012255
63,3.076540573771114,3.0751405737711215
1236,3.83657842689584,3.835978426895837
1655,3.618888758792787,3.6186887587927896
1887,3.143055614148762,3.1426556141487607
2432,3.352241718754747,3.351041718754747
2514,2.926546645914356,2.925946645914355
2515,3.0653007162357753,3.0649007162357753
2984,3.6942427697803395,3.6940427697803435
3688,2.596583702434961,2.5943837024349654
3843,3.070704801054797,3.0699048010548005
4229,2.9399419880884934,2.939141988088495
4233,2.7493208260497712,2.748120826049769
4544,3.2421887177619384,3.2411887177619363
4782,3.280855916590698,3.280455916590692
5456,3.3174865968754386,3.31728659687544
5584,3.5435386924907992,3.543338692490799
6298,3.2391228500473974,3.238522850047396
6523,3.272894130247382,3.272494130247376
6625,3.08875079158389,3.087950791583891
6695,2.8464107463496493,2.84561074634965
6938,3.6188904948050364,3.6186904948050334
7103,3.543539696309925,3.5433396963099284
7448,3.220772244490575,3.219972244490575
32666,3.166784900536766,3.166584900536769
37720,3.236947921631471,3.235747921631465
45028,3.6244318449344197,3.623231844934419
51088,3.387112182197991,3.38671218219799
38304,4.046177590501583,4.045377590501564
85342,4.058343557301922,4.056943557301925
8626,3.1970953456011832,3.1968953456011837
34330,3.4624651910790663,3.46226519107907
52715,3.2855529503589276,3.2853529503589254
55241,3.2752781425739435,3.274678142573944
55553,3.1004266257286006,3.099826625728596
4789,3.897691944641072,3.8970919446410686
5458,3.3753134646873866,3.3751134646873893
5478,3.080817283188547,3.0792172831885445
5572,3.0835585761462725,3.082158576146274
5573,2.842623820116934,2.8412238201169377
6013,3.0836611245123375,3.0832611245123362
6040,2.958262732253172,2.957462732253169
6057,3.291422323376578,3.2912223233765765
6186,3.4592058656065494,3.45900586560655
6374,3.062668452235662,3.062068452235662
6615,2.8030763518964417,2.801276351896443
6862,3.534129686127522,3.5337296861275242
6951,2.854313877525615,2.8533138775256153
6959,3.0158547253715797,3.0152547253715785
7150,3.0780062916440234,3.076006291644017
7257,2.9148743384215465,2.914074338421548
7258,3.2269761657565956,3.2261761657565975
7261,3.05552719937872,3.0549271993787213
7262,3.2914219094975263,3.291221909497523
7376,3.2859055780515227,3.2847055780515158
7440,3.4667229432300743,3.466322943230078
8369,3.258300637163604,3.2577006371636035
8530,3.6085931086697283,3.60819310866973
8799,3.067535400847898,3.066935400847901
8830,3.046823010010398,3.0464230100103973
8835,3.1244563428871563,3.1238563428871577
8836,3.502813707127932,3.5022137071279364
8864,3.2418931538689515,3.241293153868953
8912,3.050132520362184,3.049732520362189
8916,3.36062843700038,3.360028437000376
8918,3.459205789148962,3.459005789148965
8939,3.608154754839764,3.6075547548397684
27434,2.8224643466695056,2.821864346669506
27790,3.530874856461651,3.530074856461648
27816,3.37531306401057,3.3751130640105673
27837,3.2780515512127195,3.2772515512127165
27839,2.975280750458213,2.9742807504582176
30883,2.9777497794394097,2.9773497794394097
30894,2.9410566352773855,2.939456635277389
31114,3.40588238099124,3.4054823809912356
31223,3.2914218227520515,3.291221822752048
31427,2.933888517032935,2.9326885170329327
31431,3.128777727491567,3.1283777274915643
31445,3.217127393422097,3.216727393422095
31867,3.4592051578168554,3.4590051578168537
32009,3.248327519216427,3.2477275192164328
32011,2.8325237101954253,2.8313237101954254
32019,2.937738264180763,2.936138264180759
32589,3.2914218778047313,3.291221877804732
33148,3.375313536742978,3.375113536742975
33158,2.813129955415696,2.8121299554156973
33164,2.6515827433562307,2.6503827433562335
33639,3.4824700886055093,3.481870088605504
33815,3.4014673835922546,3.401067383592256
34129,3.4592050033420647,3.459005003342062
34271,3.648278011678359,3.6474780116783623
34532,3.335024930729878,3.3342249307298784
36509,3.2371410688763995,3.2365410688763983
36533,3.192571966422628,3.192171966422624
37477,3.3753133161876807,3.375113316187681
37853,3.2946186931052877,3.2942186931052904
38798,3.389935326120726,3.3891353261207335
39231,3.536069522025299,3.535269522025301
39435,3.255494621323942,3.2544946213239427
40851,3.482245122577783,3.481445122577783
40946,3.125285720114686,3.1248857201146776
41769,3.3753133786859775,3.3751133786859837
42728,3.6101878045480142,3.609187804548013
42732,3.5309954551713263,3.530395455171326
43556,3.331734838964252,3.331334838964254
43871,3.108308055357126,3.106708055357127
43919,2.571173778223444,2.570573778223444
43932,3.050129857878155,3.0497298578781566
44397,3.3312205508562327,3.330020550856235
44731,2.766941513909917,2.766341513909919
45208,3.011394220736119,3.0107942207361242
45442,3.2664491009221366,3.2656491009221407
45662,2.9731025557412294,2.972102555741228
48161,3.409229931563169,3.408829931563171
48596,3.3388464658771517,3.338446465877149
49220,3.051942678424326,3.051142678424331
49276,2.780432381489678,2.779832381489672
49284,3.218022742864285,3.2174227428642834
49793,3.6013353943992823,3.600935394399284
50005,3.1800054471430363,3.179405447143032
50158,3.2744294239006493,3.2740294239006547
50445,3.2481077526792226,3.247707752679222
50798,2.5249084489744167,2.5241084489744177
50923,3.1969349947457464,3.1965349947457495
51082,3.2914227838795758,3.29122278387957
51412,3.10081493401997,3.0980149340199685
51698,3.4023934916889504,3.4019934916889514
51933,3.375314800396645,3.3751148003966405
51937,3.263967977823105,3.2635679778231053
52283,3.1902840665708796,3.189684066570878
52712,3.1269532538977405,3.1263532538977423
53127,3.262459366752249,3.2616593667522498
54256,3.3618263694919657,3.360426369491969
55995,2.9720271397706894,2.9704271397706927
57326,3.039747053348818,3.039547053348819
57526,3.4592071727209213,3.4590071727209155
58105,3.481666921226885,3.4806669212268924
58627,3.543099187812252,3.5428991878122473
58876,3.4665378392962714,3.466137839296271
59985,3.6269910737449425,3.6267910737449465
61705,3.4054279235703158,3.4050279235703114
62081,3.2999907995528805,3.2983907995528825
62511,3.3993648449425073,3.398564844942505
66509,3.5311403108256822,3.5301403108256815
67186,3.26397184767335,3.263571847673346
67197,3.113355432115318,3.1115554321153165
70301,3.5430981967472555,3.5428981967472515
70334,3.5430981982097536,3.542898198209752
71252,3.2423496470801796,3.2417496470801797
71254,3.5163706063698785,3.5149706063698773
71823,3.552125976221103,3.5513259762211056
73515,3.543097845306545,3.542897845306548
78893,2.685201005674632,2.6840010056746304
81512,3.626990408502769,3.6267904085027656
78103,3.3799818635243013,3.379781863524299
118198,3.3799796007451457,3.37977960074515
134214,3.5435506002606236,3.5427506002606255
136912,3.300748194940031,3.30054819494003
162600,3.366357953015107,3.3657579530151063
178061,3.4625519999353864,3.461951999935391
183011,3.22151597143375,3.2213159714337443
42,3.27650656513439,3.2751065651343936
577,2.943148740403121,2.9423487404031237
917,3.548758526277015,3.5483585262770174
1460,3.4649503457493194,3.464550345749314
1495,3.124482582377031,3.1240825823770266
1707,2.5371973259796783,2.535597325979678
1826,3.2748706642215724,3.274670664221576
2050,3.3020845213002943,3.301284521300292
2566,3.115765397908389,3.11536539790839
3672,3.7248263039458593,3.7238263039458577
1998,2.6710357805566796,2.6702357805566823
4329,3.6030157916555448,3.602415791655545
4498,3.2861783513554914,3.284978351355489
4803,3.6023260971552236,3.6015260971552214
4852,2.8920190428195776,2.891419042819577
4916,3.4740817711612784,3.473481771161277
4917,3.6317294993859726,3.6315294993859797
4945,3.631726947674189,3.631526947674194
4946,3.6317269431916346,3.631526943191636
4947,3.55200206839441,3.5516020683944136
4957,3.581874580305555,3.581474580305559
81786,3.626592776937077,3.626392776937081
118700,3.2588837371769372,3.2584837371769364
547,3.4768524846606805,3.4764524846606832
2919,3.743672501325904,3.7420725013259046
3566,3.138673356578618,3.137073356578622
3106,3.094417762125251,3.0942177621252482
123,3.926249509085991,3.9254495090859884
757,3.6254144957130805,3.6252144957130827
4956,3.9137225533924074,3.9131225533924043
5279,3.766573705900867,3.766173705900874
7486,3.9031266996749516,3.902726699674945
8327,3.764392176644326,3.763992176644325
27320,3.7974430767676375,3.797243076767637
61026,3.740313251728974,3.7397132517289706
68486,3.7403117003705613,3.7397117003705613
80615,3.685512468123883,3.68511246812389
80969,3.722243395632558,3.721643395632558
83613,3.2394995530477617,3.2376995530477606
90888,3.2724363981698446,3.2718363981698406
82169,3.7572403038599025,3.755840303859898
120799,2.9163280589945075,2.9145280589945073
151763,3.6918064842857894,3.6914064842857957
4470,3.408751971198992,3.40835197119899
4531,3.2536551298512557,3.253055129851255
5784,2.9434295649977855,2.941629564997786
7016,2.8349376567575177,2.8343376567575174
26686,2.831944477638987,2.8313444776389836
27478,3.3600959779337916,3.3594959779337885
32213,3.2463950776043697,3.245795077604372
33085,2.8877720563566487,2.8865720563566466
38294,3.4107008409227486,3.4105008409227473
39400,2.8903131716504253,2.8893131716504223
47254,3.5509592520667255,3.5507592520667233
47810,2.4646081448957067,2.4638081448957116
51037,3.331125463041817,3.330325463041814
58315,2.9684379047693765,2.9676379047693806
65810,3.4808307867030246,3.4806307867030326
66171,3.406499070313344,3.406099070313344
69606,3.191706463627414,3.1911064636274165
70361,3.3729037620775433,3.3723037620775425
72605,3.5354505452352396,3.534450545235235
73431,3.4107014968198937,3.4105014968198963
75813,3.4217581867117395,3.42115818671174
77667,3.480830021680857,3.480630021680853
78039,3.209580319319077,3.208580319319082
78088,3.5478403539782075,3.5470403539782116
80862,3.625715682843767,3.625115682843774
82053,3.7252866208513074,3.7248866208513087
84637,3.4808304256146303,3.4806304256146317
84942,3.6196327251465488,3.6192327251465484
85056,3.351508074525259,3.3505080745252567
85131,3.0823109027720257,3.0815109027720253
85510,3.286982860943141,3.284582860943141
86295,3.260826579523612,3.2602265795236134
86835,3.382391579293762,3.3817915792937585
86960,3.3405732247062105,3.340373224706204
87298,3.2412124767032044,3.2406124767032
88699,3.55573731553164,3.5553373155316415
88954,3.483144688010863,3.4827446880108583
89047,3.621087369244723,3.6208873692447217
89840,3.3282644197720566,3.3276644197720593
90057,3.5969274001061122,3.5965274001061145
90430,3.7645675323923236,3.7637675323923205
90439,3.738117622047816,3.736717622047822
90531,3.6397602336893,3.6389602336893048
91622,3.216933166035302,3.216533166035302
91978,3.434331757037787,3.4337317570377808
92008,3.295908092035687,3.2953080920356927
92507,3.503096681633183,3.502296681633184
93363,3.2709926756119097,3.26879267561191
93512,3.6210825008234746,3.620882500823472
93563,3.431991014021949,3.43139101402194
93766,3.1918240491612933,3.1910240491612925
94266,3.0777228793066818,3.0769228793066823
94780,3.1880736584378897,3.1868736584378885
95207,3.154109149414537,3.1529091494145356
95309,3.779655814738978,3.779055814738978
95583,3.344814083128249,3.344414083128252
95873,3.550380337884083,3.5495803378840898
96411,3.6210833871022423,3.620883387102247
96417,3.4034206034942875,3.402420603494286
98239,3.2352428090679646,3.23484280906796
99750,3.5509551329179496,3.5507551329179576
99910,3.486742994896115,3.4863429948961184
100163,3.29026118967321,3.2892611896732142
101025,2.931229311892229,2.9302293118922313
101076,3.3732663819394726,3.3726663819394727
101362,3.1724824523987394,3.170882452398746
102033,3.376110115958318,3.375110115958314
102684,3.6196338534604924,3.6192338534604906
103539,3.464782736102309,3.4643827361023036
103624,3.686859730982152,3.686459730982153
103655,2.9522742828216813,2.9516742828216738
104243,3.4476070639232925,3.4466070639232957
105351,3.214603318724341,3.2142033187243397
107953,3.68352754652614,3.683127546526136
108928,3.0907234834207427,3.089523483420743
109042,3.214719556257723,3.214319556257729
109673,2.9796753854820626,2.978875385482061
110297,3.4849416916396003,3.484341691639597
110350,3.691212544381236,3.691012544381234
111364,2.8854832766941985,2.8828832766941996
112070,3.5509563463029528,3.550756346302956
143365,3.4106996475271063,3.4104996475271037
143367,3.621098104075666,3.6206981040756583
146210,3.480828073499091,3.480628073499094
148888,3.1958928556635886,3.1952928556635904
160954,3.1566682453130794,3.1558682453130733
169984,3.211875990786534,3.210875990786533
173941,3.4808270887684185,3.480627088768417
175569,3.4796064739650228,3.478606473965023
184253,3.1821130781234204,3.1817130781234204
185435,3.4808269896289112,3.4806269896289144
6983,3.793268879774767,3.7930688797747645
142115,3.901230532714029,3.900830532714028
4217,3.750847210836504,3.7504472108365046
26366,3.7864118413855388,3.786211841385545
26524,3.8337160771017658,3.833316077101762
44633,3.706537952809409,3.7063379528094025
58309,3.7065385284341104,3.70633852843411
5319,3.559782419131147,3.558582419131148
44929,3.761287935643962,3.7608879356439644
48883,3.473489227643574,3.4730892276435723
1739,3.637710404321648,3.637510404321645
2907,3.5859712172856333,3.584571217285632
3929,3.2566196947162056,3.2562196947162034
4480,3.306613426050261,3.3060134260502627
121171,3.625131768207646,3.6249317682076505
131656,3.392643426140708,3.392243426140712
140725,3.545216056953774,3.5448160569537723
146024,3.625131680124731,3.624931680124733
128,3.458907263858264,3.4587072638582637
2348,3.480014103357716,3.478414103357716
2766,3.4847046234578185,3.484304623457821
2859,3.7672665633773383,3.7658665633773394
4529,3.7128610940857096,3.7120610940857115
4711,3.687627687219492,3.6872276872194902
5137,3.6282269098719215,3.6276269098719225
5820,3.553627870098667,3.5530278700986697
6027,3.7840872467294213,3.783487246729425
6337,3.529206061168742,3.5284060611687385
6370,3.773323021731739,3.7723230217317396
6713,3.6822201871626676,3.681220187162663
7564,3.197889773242239,3.1974897732422365
7815,3.7950051348016145,3.7948051348016247
8011,3.7509314768918944,3.750131476891897
8015,3.5429341502884757,3.54273415028847
294,3.387983763481352,3.3875837634813535
988,3.4012286446376043,3.4008286446376
1415,3.25929208469352,3.258892084693518
7879,3.5429558610351406,3.542755861035141
8535,3.6261626622556093,3.625962662255608
7303,3.7671862918273202,3.766386291827316
388,3.395015004095039,3.3946150040950407
1807,3.45815193420067,3.4579519342006773
2240,3.7672332830337205,3.7658332830337167
2377,3.039875084628243,3.0388750846282453
2445,3.049532383230972,3.0479323832309726
3733,3.671347499240453,3.670747499240455
3807,3.4581573784786563,3.4579573784786506
476,3.1290255161841136,3.1288255161841105
2812,3.460016205249793,3.459816205249795
1791,3.099005185262891,3.0984051852628953
1964,3.8645737501427284,3.8633737501427308
2178,3.541807135987219,3.541407135987221
2182,3.261354858877127,3.260554858877132
2593,3.495170733071398,3.4943707330714022
2630,3.5485133896635204,3.5481133896635173
2829,3.3089926601193107,3.307592660119313
619,3.1320077225714904,3.131007722571492
886,3.129403683931753,3.128203683931752
1255,3.2419483326532625,3.240748332653265
1327,2.9256980863721727,2.9226980863721717
1497,3.7527656527085678,3.7521656527085687
1503,3.332207033950853,3.331407033950853
1992,3.0572115243739666,3.056411524373967
1993,2.7192065489410346,2.7182065489410294
2170,3.0059336420158393,3.0049336420158412
2448,3.253409211550211,3.2528092115502116
2498,2.8770668356780638,2.876066835678063
2517,3.1645249732353404,3.1625249732353375
2846,3.725977249480249,3.7245772494802534
2974,3.3805056551656487,3.380305655165654
3235,3.6254517432087896,3.6248517432087892
